"year","filename","region","port_complex","comm_name_orig","comm_name","sci_name","landings_n"
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Barracuda, California","California barracuda","Sphyraena argentea",10186
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",9176
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",30579
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, striped","Striped bass","Morone saxatilis",1
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bonito, Pacific","Pacific bonito","Sarda chiliensis",34246
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Cabezon","Cabezon","Scorpaenichthys marmoratus",176
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",37
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Fishes, unspecified","Fish","Osteichthyes spp.",14512
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",55
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",3
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Halibut, California","California halibut","Paralichthys californicus",231
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",4308
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Lingcod","Lingcod","Ophiodon elongatus",1728
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",904
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",12965
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, blue","Blue rockfish","Sebastes mystinus",1034
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, canary","Canary rockfish","Sebastes pinniger",0
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, copper","Copper rockfish","Sebastes caurinus",1849
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",52
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",8
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfishes, unspecified","Rockfish","Sebastes spp.",119731
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sanddab","Sanddab","Citharichthys spp.",71284
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Scorpionfish, California","California scorpionfish","Scorpaena guttata",38184
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Seabass, white","White seabass","Atractoscion nobilis",65
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Shark, unspecified","Shark","Selachimorpha spp.",38
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sheephead, California","California sheephead","Semicossyphus pulcher",8580
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Tuna, albacore","Albacore tuna","Thunnus alalunga",1
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",24012
2015,"Annual CPFV 2.pdf","Southern","Seal Beach-Long Beach-San Pedro","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",55773
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Barracuda, California","California barracuda","Sphyraena argentea",4913
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",2977
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",38352
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, striped","Striped bass","Morone saxatilis",0
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bonito, Pacific","Pacific bonito","Sarda chiliensis",42275
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Cabezon","Cabezon","Scorpaenichthys marmoratus",166
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",16
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Fishes, unspecified","Fish","Osteichthyes spp.",28627
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",92
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Halibut, California","California halibut","Paralichthys californicus",190
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",6853
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Lingcod","Lingcod","Ophiodon elongatus",3455
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",308
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",2816
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",2154
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, blue","Blue rockfish","Sebastes mystinus",974
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, canary","Canary rockfish","Sebastes pinniger",5
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, copper","Copper rockfish","Sebastes caurinus",3816
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",155
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfishes, unspecified","Rockfish","Sebastes spp.",127898
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",0
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sanddab","Sanddab","Citharichthys spp.",28968
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Scorpionfish, California","California scorpionfish","Scorpaena guttata",24269
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Seabass, white","White seabass","Atractoscion nobilis",627
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Shark, unspecified","Shark","Selachimorpha spp.",28
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sheephead, California","California sheephead","Semicossyphus pulcher",11950
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Tuna, albacore","Albacore tuna","Thunnus alalunga",0
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",46320
2016,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",38989
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Barracuda, California","California barracuda","Sphyraena argentea",10088
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",7736
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",23440
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, striped","Striped bass","Morone saxatilis",0
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bonito, Pacific","Pacific bonito","Sarda chiliensis",29963
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Cabezon","Cabezon","Scorpaenichthys marmoratus",123
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",91
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Fishes, unspecified","Fish","Osteichthyes spp.",12244
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",185
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",0
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Halibut, California","California halibut","Paralichthys californicus",335
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",3564
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Lingcod","Lingcod","Ophiodon elongatus",3861
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",471
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",2138
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",2992
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, blue","Blue rockfish","Sebastes mystinus",581
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, canary","Canary rockfish","Sebastes pinniger",65
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, copper","Copper rockfish","Sebastes caurinus",4822
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",119
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfishes, unspecified","Rockfish","Sebastes spp.",148045
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sanddab","Sanddab","Citharichthys spp.",32761
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Scorpionfish, California","California scorpionfish","Scorpaena guttata",44533
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Seabass, white","White seabass","Atractoscion nobilis",709
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Shark, unspecified","Shark","Selachimorpha spp.",46
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sheephead, California","California sheephead","Semicossyphus pulcher",11772
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",85193
2017,"AnnualPortSideLogReport.pdf","Southern","Seal Beach-Long Beach-San Pedro","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",20387
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Barracuda, California","California barracuda","Sphyraena argentea",8411
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",4308
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",31962
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, striped","Striped bass","Morone saxatilis",0
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bonito, Pacific","Pacific bonito","Sarda chiliensis",29400
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Cabezon","Cabezon","Scorpaenichthys marmoratus",85
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",82
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Fishes, unspecified","Fish","Osteichthyes spp.",29768
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",160
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",0
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Halibut, California","California halibut","Paralichthys californicus",246
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",4335
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Lingcod","Lingcod","Ophiodon elongatus",1642
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",86
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",880
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",3073
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, blue","Blue rockfish","Sebastes mystinus",895
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, canary","Canary rockfish","Sebastes pinniger",68
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, copper","Copper rockfish","Sebastes caurinus",3252
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",105
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Rockfishes, unspecified","Rockfish","Sebastes spp.",152481
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sanddab","Sanddab","Citharichthys spp.",71523
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Scorpionfish, California","California scorpionfish","Scorpaena guttata",45866
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Seabass, white","White seabass","Atractoscion nobilis",1020
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Shark, unspecified","Shark","Selachimorpha spp.",106
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Sheephead, California","California sheephead","Semicossyphus pulcher",14662
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",129544
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",7676
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Barracuda, California","California barracuda","Sphyraena argentea",1989
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",3951
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",23752
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bass, striped","Striped bass","Morone saxatilis",0
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Bonito, Pacific","Pacific bonito","Sarda chiliensis",5123
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Cabezon","Cabezon","Scorpaenichthys marmoratus",18
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",20
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Fishes, unspecified","Fish","Osteichthyes spp.",14947
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",1306
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",17
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Halibut, California","California halibut","Paralichthys californicus",253
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",3925
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Lingcod","Lingcod","Ophiodon elongatus",3268
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",71
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",645
2019,"AnnualPortSideReport2019.pdf","Southern","Seal Beach-Long Beach-San Pedro","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",4803
