"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2012,"Table 57 - Bandon values.pdf","Bandon","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","0","0","74","74"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Cabezon","10325","8067","8085","21165","28740","19241","11531","15880","20058","11342","5335","1231","161000"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Flounder, arrowtooth","0","3","5","11","10","15","6","12","3","6","1","0","72"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Flounder, starry","0","0","0","1","0","0","0","0","0","0","0","0","1"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Greenling, unspecified","8866","4861","9005","13322","21005","9296","7192","10880","15955","11287","7263","2209","121141"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Hagfish, unspecified","0","0","0","0","0","0","0","0","0","9","6","0","15"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Halibut, Pacific","0","0","0","0","0","35384","895","0","0","0","0","0","36279"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Irish lord, red","0","0","0","0","0","0","0","0","25","0","0","0","25"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Lingcod","0","0","0","0","21209","14110","8270","10759","15707","12555","15908","0","98518"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Pomfret, Pacific","0","0","0","0","0","0","0","0","3","0","0","0","3"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Pacific ocean perch","10","1","8","8","2","3","4","25","13","2","1","0","77"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, black","4423","4810","5775","18497","46644","34472","24873","18403","24085","15600","14613","14729","226924"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, black and yellow","14","0","0","6","15","7","0","0","0","0","0","0","42"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, blue","82","31","9","1150","575","193","93","487","2161","466","1585","523","7355"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, brown","0","0","0","0","0","82","0","1","43","0","0","0","126"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, china","4575","3801","3231","9431","10569","11165","5889","8657","15245","10646","4508","3144","90861"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, copper","186","67","50","236","1378","938","549","1243","1005","1048","233","128","7061"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, darkblotched","30","344","240","199","1021","1050","687","1055","153","100","75","31","4985"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, gopher","4","9","9","40","0","10","22","30","39","34","0","0","197"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, grass","0","0","0","0","28","0","0","1","21","3","3","0","56"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, quillback","193","145","160","559","2546","1322","590","1418","2809","1711","585","200","12238"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, tiger","13","13","22","211","254","473","94","556","992","742","417","389","4176"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, vermillion","50","106","202","399","1158","794","579","930","1745","789","380","286","7418"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, widow","0","0","0","8","15","8","7","0","60","3","0","0","101"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, yellowtail","56","6","0","62","76","101","32","62","403","110","86","13","1007"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, shelf","0","1","1","3","94","31","5","0","12","7","0","0","154"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Rockfish, slope","229","1075","800","828","2479","2518","668","1351","334","411","310","30","11033"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Thornyhead, longspine","0","0","0","85","0","0","0","0","0","0","1","0","86"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Thornyhead, shortspine","222","167","19","171","66","508","254","124","3","28","50","10","1622"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Sablefish","26298","67702","53902","58677","104958","116400","42381","59427","34431","29089","26696","14687","634648"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Salmon, Chinook","0","0","0","3924","14072","19770","15199","5303","48853","43128","48153","0","198402"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Sculpin, other species","0","0","0","0","0","0","0","0","0","0","12","0","12"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Shark, spiny dogfish","0","87","7","7","28","14","16","31","27","7","7","19","250"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Skates and rays","6","67","53","192","165","206","91","172","102","53","16","9","1132"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Skilfish","0","0","0","0","0","0","261","0","0","0","0","0","261"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Sole, dover","0","6","1","44","13","26","18","14","5","5","5","6","143"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Sole, petrale","3","4","1","0","0","20","0","0","0","0","2","0","30"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Tuna, albacore","0","0","0","0","0","0","4386","21896","2622","0","0","0","28904"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Wolfeel","0","0","0","12","0","17","6","39","16","20","8","0","118"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Crustaceans:","Crab, Dungeness (ocean)","554254","246361","129069","132177","63165","42782","44369","14542","0","0","0","212757","1439476"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Mollusks:","Octopus","371","345","630","433","91","42","0","0","0","0","0","0","1912"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Other invertebrates:","Sea cucumber","0","0","0","0","1240","681","0","0","0","0","0","0","1921"
2012,"Table 58 - Port Orford values.pdf","Port Orford","Other invertebrates:","Sea urchin, red","14865","9305","15291","41679","0","488","0","0","0","11457","35877","24090","153052"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Cabezon","542","491","1124","984","6725","2059","2069","1849","3040","1861","1186","263","22193"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Greenling, unspecified","1595","808","2066","2173","7803","5013","5820","6957","9117","7195","1928","728","51203"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Lingcod","0","0","0","0","5900","3638","2688","4228","4588","2838","968","0","24848"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, black","685","484","463","5484","14649","16688","19073","21380","9327","8123","307","216","96879"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, black and yellow","0","0","0","0","0","0","19","20","0","0","0","0","39"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, blue","0","0","0","227","270","8","128","2341","1307","299","14","0","4594"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, china","697","290","326","505","1965","1948","1972","3088","3636","1370","743","143","16683"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, copper","6","17","0","0","157","32","63","21","48","20","10","0","374"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, gopher","0","0","0","10","10","34","20","83","19","10","10","0","196"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, grass","0","0","0","0","21","0","0","0","0","63","0","0","84"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, quillback","17","0","0","19","95","84","72","21","4","1","0","0","313"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, tiger","0","0","0","0","0","0","19","19","0","0","0","0","38"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, vermillion","22","3","0","16","251","147","64","141","156","51","14","0","865"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Rockfish, yellowtail","0","0","0","13","2","24","0","12","6","0","0","0","57"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Salmon, Chinook","0","0","0","462","343","3946","0","1267","5630","2284","0","0","13932"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","0","5024","4160","0","0","0","9184"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Wolfeel","0","0","0","0","0","0","0","2","0","0","0","0","2"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Crustaceans:","Crab, Dungeness (ocean)","2782","4160","3626","1922","6476","6819","1320","690","0","0","0","0","27795"
2012,"Table 59 - Gold Beach values.pdf","Gold Beach","Other invertebrates:","Sea urchin, red","0","0","0","0","21088","2748","3580","4628","2555","9442","0","0","44041"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Cabezon","337","538","445","590","2840","2263","1029","2084","2537","1840","577","0","15080"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Flounder, arrowtooth","0","19","449","661","62","614","332","317","224","803","917","480","4878"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Greenling, unspecified","179","544","319","1774","1890","578","1607","628","2024","714","1343","0","11600"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Grenadier, Pacific","0","0","4","1138","378","665","0","0","381","87","0","53","2706"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Halibut, Pacific","0","0","0","0","0","2154","0","0","0","0","0","0","2154"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Lingcod","0","0","11","23","1612","2839","869","1102","1001","1496","926","274","10153"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Pacific ocean perch","0","6","3","0","6","8","3","0","3","0","1","2","32"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, black","48","433","108","2171","2400","3722","4368","1825","2105","1520","425","0","19125"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, black and yellow","0","0","0","0","0","0","0","15","0","0","10","0","25"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, blue","0","0","0","349","328","0","0","5","45","318","0","0","1045"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, canary","0","0","0","0","0","66","0","0","0","0","0","0","66"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, china","79","75","14","229","151","81","100","142","111","172","134","0","1288"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, copper","0","0","0","0","0","0","0","0","0","63","0","0","63"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, darkblotched","0","47","21","481","547","186","211","115","4","3","64","41","1720"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, gopher","0","0","0","0","10","10","10","0","10","0","0","0","40"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, grass","0","0","0","0","0","497","161","133","630","28","0","0","1449"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, quillback","0","0","0","0","3","0","43","0","0","37","0","0","83"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, vermillion","0","11","0","4","25","0","20","0","0","22","9","0","91"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, widow","0","0","0","0","0","90","0","0","0","0","0","0","90"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, yellowtail","0","0","0","0","11","5","6","0","0","62","9","0","93"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, shelf","0","0","0","1","0","27","0","0","0","0","0","13","41"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Rockfish, slope","0","73","17","5798","2255","652","193","594","63","312","164","167","10288"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Thornyhead, longspine","0","536","6621","19595","5211","13523","2898","4046","6375","22229","19864","15731","116629"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Thornyhead, shortspine","0","1210","2886","11135","6026","8306","7100","7491","5985","11251","12273","15471","89134"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sablefish","1941","11151","47284","313511","157087","145972","78158","71904","42466","69318","61438","71767","1071997"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Salmon, Chinook","0","0","0","3641","1483","97980","87162","55163","43892","13160","0","0","302481"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Skates and rays","0","838","912","2625","744","2742","1368","5958","3523","3604","2736","1033","26083"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sole, dover","0","38023","14761","66151","24131","49045","70545","105681","83519","66431","60516","43458","622261"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sole, english","0","28","0","41","0","159","0","0","0","0","0","108","336"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sole, petrale","0","6944","11960","716","2","1228","0","17","302","152","1387","35339","58047"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sole, rex","0","1105","606","1083","806","2018","2450","3896","4190","2518","2496","2050","23218"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","1373","79463","38646","5084","0","0","124566"
2012,"Table 60 - Brookings value.pdf","Brookings","Crustaceans:","Crab, Dungeness (ocean)","3610663","2429742","604705","308312","218701","55006","11870","0","0","0","0","248523","7487522"
2012,"Table 60 - Brookings value.pdf","Brookings","Crustaceans:","Shrimp, coonstripe","0","0","0","0","0","32","0","0","0","0","0","0","32"
2012,"Table 60 - Brookings value.pdf","Brookings","Crustaceans:","Shrimp, pink","0","0","0","120216","229317","220677","319001","228632","335878","374511","0","0","1828232"
2012,"Table 60 - Brookings value.pdf","Brookings","Other invertebrates:","Sea urchin, red","0","0","0","0","1280","0","0","0","0","0","0","0","1280"
