"source","table","year","port_complex","category","type","comm_name_orig","comm_name","sci_name","landings_lb","landings_kg","value_usd"
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Shark, miscellaneous","Shark","Selachimorpha spp.",46273,20989.0824203478,31871
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Shark, Pacific angel","Pacific angel shark","Squatina californica",2651,1202.47352659957,1017
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",19272,8741.63327220933,8896
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Skate","Skate","Rajidae spp.",27703,12565.8710325869,5956
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",1007,456.767574985201,192
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Smelt, true","True smelt","Osmeridae spp.",4290,1945.911516074,910
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",2831,1284.12016363764,1148
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, Dover","Dover sole","Microstomus pacificus",1620183,734902.74075695,325492
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, English","English sole","Parophrys vetulus",285068,129304.686262047,86993
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",16343,7413.06105062874,4083
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, petrale","Petrale sole","Eopsetta jordani",227578,103227.657576944,154627
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, rex","Rex sole","Glyptocephalus zachirus",120509,54661.9699045597,38212
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Sole, sand","Sand sole","Psettichthys melanostictus",14919,6767.14543317201,7141
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",2976,1349.89106569609,2760
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Swordfish","Swordfish","Xiphias gladius",209504,95029.4280334654,534852
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",312880,141919.998869285,74016
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",1667318,756282.819850224,800831
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Tuna, bigeye","Bigeye tuna","Thunnus obesus",866,392.811042638713,734
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",133,60.3277929225738,104
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",215,97.5223720176944,172
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",671,304.360519180804,681
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Turbot","Turbot","Pleuronectidae spp.",1501,680.842234411904,421
"FB 173","Table 12",1985,"Monterey","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",138,62.5957550625201,43
"FB 173","Table 12",1985,"Monterey","Mollusks","Landings","Mollusk, miscellaneous","Mollusk","Mollusca spp.",111,50.3487595068097,87
"FB 173","Table 12",1985,"Monterey","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",138,62.5957550625201,97
"FB 173","Table 12",1985,"Monterey","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",8403927,3811957.65257464,1820394
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",808,366.502681815335,638
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",119668,54280.4986726207,107454
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Crustacean, miscellaneous","Crustacean","Crustacea spp.",3129,1419.29070717845,1653
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Lobster, California spiny","California spiny lobster","Panulirus interruptus",186534,84610.4099625517,839492
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Prawn, ridgeback","Ridgeback prawn","Sicyonia ingentis",344,156.035795228311,603
"FB 173","Table 12",1985,"San Diego","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",8183,3711.74683823625,30195
"FB 173","Table 12",1985,"San Diego","Echinoderms","Landings","Echinoderm, miscellaneous","Echinoderm","Echinodermata spp.",230,104.326258437534,92
"FB 173","Table 12",1985,"San Diego","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",634437,287775.819236233,168592
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Barracuda, California","California barracuda","Sphyraena argentea",2148,974.316535320966,1645
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Bass, giant sea","Giant sea bass","Stereolepis gigas",1859,843.228323632065,2620
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",6181,2803.65479740172,1873
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",93,42.1840958030027,67
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",10,4.53592427989276,2
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",6056,2746.95574390306,4106
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",19640,8908.55528570939,16268
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Flounder, miscellaneous","Flounder","Pleuronectidae spp.",9,4.08233185190349,3
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Flounder, starry","Starry flounder","Platichthys stellatus",30,13.6077728396783,30
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Flyingfish","Flyingfish","Exocoetidae spp.",NA,NA,NA
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Grenadier","Grenadier","Macrouridae spp.",NA,NA,NA
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",131363,59585.2621179553,246491
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",5563,2523.33467690434,3448
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",41543,18843.5902359585,16725
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Mullet, striped","Striped mullet","Mugil cephalus",30272,13731.1499800914,19967
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Opah","Opah","Lampris guttatus",152866,69338.8600970087,50628
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Ray, miscellaneous","Ray","Rajiformes spp.",29,13.154180411689,22
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",150454,68244.7951606986,74514
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Rockfish group, red","Red rockfish group","Sebastes spp.",117538,53314.3468010036,68271
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Rockfish group, rosefish","Rosefish rockfish group","Sebastes spp.",208,94.3472250217695,104
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",1546432,701449.845600313,799209
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",8884,4029.71513025673,5194
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",26115,11845.56625694,26855
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sculpin","California scorpionfish","Scorpaena guttata",5604,2541.9319664519,4973
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Seabass, white","White seabass","Atractoscion nobilis",21251,9639.29268720011,41267
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, bigeye thresher","Bigeye thresher shark","Alopias superciliosus",47135,21380.0790932745,40301
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, bonito","Shortfin mako shark","Isurus oxyrinchus",80980,36731.9148185716,67999
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, common thresher","Common thresher shark","Alopias vulpinus",470089,213228.810881051,561931
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, miscellaneous","Shark","Selachimorpha spp.",23232,10537.8592870469,26995
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, Pacific angel","Pacific angel shark","Squatina californica",18949,8595.1229179688,7810
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",91213,41373.5261341859,75020
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sheephead, California","California sheephead","Semicossyphus pulcher",2210,1002.4392658563,960
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Skate","Skate","Rajidae spp.",1151,522.084884615657,370
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",50,22.6796213994638,23
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",4607,2089.7003157466,5811
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Sole, petrale","Petrale sole","Eopsetta jordani",310,140.613652676676,416
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",14590,6617.91352436354,8540
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Swordfish","Swordfish","Xiphias gladius",1053431,477828.325009171,2993278
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",5795,2628.56812019786,7244
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",1071060,485824.705922194,567475
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, bigeye","Bigeye tuna","Thunnus obesus",11180,5071.16334492011,15084
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",8595,3898.62691856783,10039
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",247,112.037329713351,227
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",8000,3628.73942391421,2373
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",48089,21812.8062695763,42393
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Turbot","Turbot","Pleuronectidae spp.",14,6.35029399184987,7
"FB 173","Table 12",1985,"San Diego","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",151994,68943.3274998021,108505
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Abalone, black","Black abalone","Haliotis cracherodii",2589,1174.35079606424,6563
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Abalone, green","Green abalone","Haliotis fulgens",745,337.926358852011,2527
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Abalone, miscellaneous","Abalone","Haliotis spp.",1,0.453592427989276,NA
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Abalone, pink","Pink abalone","Haliotis corrugata",4450,2018.48630455228,17425
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Abalone, red","Red abalone","Haliotis rufescens",21857,9914.16969856161,91196
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Mussel","Mussel","Mytilidae spp.",605,274.423418933512,121
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",46,20.8652516875067,54
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Snail, sea","Sea snail","Gastropoda spp.",78,35.3802093831636,983
"FB 173","Table 12",1985,"San Diego","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",575,260.815646093834,144
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",585841,265733.041605666,1195708
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",48690,22085.4153187979,41605
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Crustacean, miscellaneous","Crustacean","Crustacea spp.",48,21.7724365434853,NA
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Lobster, California spiny","California spiny lobster","Panulirus interruptus",128,58.0598307826274,544
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",10,4.53592427989276,51
"FB 173","Table 12",1985,"San Francisco","Crustaceans","Landings","Shrimp, miscellaneous","Shrimp","Decapoda spp.",789,357.884425683539,2257
"FB 173","Table 12",1985,"San Francisco","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",3868,1754.49551146252,928
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",570611,258824.828927389,65340
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Barracuda, California","California barracuda","Sphyraena argentea",100,45.3592427989276,10
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",174,78.9250824701341,96
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",2438,1105.85833943786,1488
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",8403,3811.53717239389,1438
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",445576,202109.89969375,152453
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",22831,10355.9687234232,8965
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Flounder, arrowtooth","Arrowtooth flounder","Atheresthes stomias",6362,2885.75502686778,2137
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Flounder, miscellaneous","Flounder","Pleuronectidae spp.",101819,46184.3274254401,34431
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Flounder, starry","Starry flounder","Platichthys stellatus",241173,109394.246635458,82684
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Grenadier","Grenadier","Macrouridae spp.",170,77.110712758177,17
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Hake, Pacific","Pacific hake (whiting)","Merluccius productus",5514,2501.10864793287,620
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",236195,107136.263528927,387198
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Herring, Pacific","Pacific herring","Clupea pallasii pallasii",17271874,7834391.26358485,5830416
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",728263,330334.582384754,206030
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",32719,14841.0906513811,6734
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Opah","Opah","Lampris guttatus",4992,2264.33340052247,1328
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Ray, miscellaneous","Ray","Rajiformes spp.",19,8.61825613179625,6
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",1710204,775735.584716972,484423
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Rockfish group, red","Red rockfish group","Sebastes spp.",678304,307673.558274838,241861
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Rockfish group, rosefish","Rosefish rockfish group","Sebastes spp.",477616,216643.001086526,111619
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",5796450,2629225.82921844,1777499
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Rockfish, widow","Widow rockfish","Sebastes entomelas",1641190,744431.35689172,420419
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",2588815,1174266.88146506,749337
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Salmon","Salmon","Oncorhynchus spp.",2153997,977036.729111617,5568957
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",318749,144582.132829154,115442
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Sculpin","California scorpionfish","Scorpaena guttata",179,81.1930446100805,118
"FB 173","Table 12",1985,"San Francisco","Fish","Landings","Seabass, white","White seabass","Atractoscion nobilis",16,7.25747884782842,NA
