"state","port","port_long","year","landing_lb_mil","value_usd_mil"
"MS","Pascagoula-Moss Point","Pascagoula-Moss Point, MS",2019,331.4,42.8
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2012,6.5,11.5
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2013,6.4,11.7
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2014,7.3,14.6
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2015,8.6,20.3
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2016,8,18.2
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2017,14.2,20.6
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2018,9.9,16.6
"NC","Beaufort-Morehead City","Beaufort-Morehead City, NC",2019,9.9,24.7
"NC","Belhaven-Washington","Belhaven-Washington, NC",1994,11,7
"NC","Belhaven-Washington","Belhaven-Washington, NC",1995,10,6
"NC","Belhaven-Washington","Belhaven-Washington, NC",1996,14.2,11.5
"NC","Belhaven-Washington","Belhaven-Washington, NC",1997,12.4,8.2
"NC","Belhaven-Washington","Belhaven-Washington, NC",1998,10.2,8.1
"NC","Belhaven-Washington","Belhaven-Washington, NC",1999,10.8,7.9
"NC","Belhaven-Washington","Belhaven-Washington, NC",2000,7.3,5.6
"NC","Belhaven-Washington","Belhaven-Washington, NC",2002,6.4,6.2
"NC","Belhaven-Washington","Belhaven-Washington, NC",2003,6,5
"NC","Belhaven-Washington","Belhaven-Washington, NC",2004,5.2,3.7
"NC","Belhaven-Washington","Belhaven-Washington, NC",2011,5,4.9
"NC","Belhaven-Washington","Belhaven-Washington, NC",2012,3.3,3.1
"NC","Belhaven-Washington","Belhaven-Washington, NC",2013,2.2,3.2
"NC","Belhaven-Washington","Belhaven-Washington, NC",2014,3.3,4.4
"NC","Belhaven-Washington","Belhaven-Washington, NC",2015,4.7,8.3
"NC","Belhaven-Washington","Belhaven-Washington, NC",2016,3.4,3.2
"NC","Belhaven-Washington","Belhaven-Washington, NC",2017,2.5,2.6
"NC","Belhaven-Washington","Belhaven-Washington, NC",2019,2.3,2.4
"NC","Columbia","Columbia, NC",2015,6.5,11.4
"NC","Columbia","Columbia, NC",2016,4.7,2.9
"NC","Columbia","Columbia, NC",2017,3.4,2.4
"NC","Columbia","Columbia, NC",2019,4.8,4.1
"NC","Elizabeth City","Elizabeth City, NC",1992,7,2.7
"NC","Elizabeth City","Elizabeth City, NC",1993,7.6,3.1
"NC","Elizabeth City","Elizabeth City, NC",1994,7,5
"NC","Elizabeth City","Elizabeth City, NC",1995,6,4
"NC","Elizabeth City","Elizabeth City, NC",1996,6.5,5.4
"NC","Elizabeth City","Elizabeth City, NC",2013,1.7,2.6
"NC","Elizabeth City","Elizabeth City, NC",2014,2,2.7
"NC","Elizabeth City","Elizabeth City, NC",2015,1.9,2.6
"NC","Elizabeth City","Elizabeth City, NC",2016,1.6,1.6
"NC","Elizabeth City","Elizabeth City, NC",2017,0.9,1.2
"NC","Elizabeth City","Elizabeth City, NC",2019,0.6,0.7
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1991,15,8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1992,12,6.1
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1993,11.6,5.6
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1994,14,11
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1995,11,9
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1996,15,10.4
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1997,14.7,10.7
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1998,17.7,12.5
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",1999,15.7,11.9
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2000,12,11.2
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2001,9.5,8.7
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2002,10.7,11.1
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2003,10,8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2004,9,7.8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2005,6.8,5.3
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2006,6.6,7.8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2007,6.4,9.5
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2008,9.4,11
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2009,7,9.1
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2010,9.2,10.6
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2011,9,9.7
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2012,6.9,8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2013,4.1,7.4
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2014,5.2,10.4
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2015,6.6,13.6
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2016,7.9,12.9
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2017,8.9,12.8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2018,8.4,10.8
"NC","Engelhard-Swanquarter","Engelhard-Swanquarter, NC",2019,6.8,10
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1981,17,6.5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1982,14,7.7
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1983,14,7.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1984,17.2,6.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1985,15.3,11.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1986,10.7,8.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1987,10.9,8.2
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1988,14,10
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1990,10,8
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1991,10,8
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1992,7.1,5.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1993,5.4,4.2
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1994,10,10
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1995,9,10
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1996,14,13.3
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1997,13.2,11.2
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1998,10.6,9.7
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",1999,11,10.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2000,8.6,10.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2001,4.9,6.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2002,5.8,8.5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2003,5,5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2004,7,7.2
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2005,5.1,4.7
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2006,4.3,5.5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2007,4.8,7.9
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2008,4.6,7.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2009,3.6,7.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2010,4.4,8.4
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2011,3.5,6.2
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2013,1.9,4.5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2014,2.5,6.4
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2015,4,9.7
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2016,4.4,10.5
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2017,4.1,9.8
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2018,3.7,8.1
"NC","Oriental-Vandemere","Oriental-Vandemere, NC",2019,4.2,9.5
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2000,3.1,6.3
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2001,2.8,5.6
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2002,2.9,6.4
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2003,3,5
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2006,2.6,5.5
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2007,2.4,5.4
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2008,2.5,5.4
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2013,1.8,4.6
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2014,1.7,4.7
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2015,1.9,5.6
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2016,2.6,6.6
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2017,2.6,5.8
"NC","Sneads Ferry-Swansboro","Sneads Ferry-Swansboro, NC",2019,2,5.7
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1981,39,12.7
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1982,32.5,13
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1983,27,9.4
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1984,28.1,10.8
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1985,22.7,13.3
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1986,27.2,12.3
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1987,28.3,13.9
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1988,31,17
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1989,25,16
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1990,23,15
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1991,23,11
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1992,29.9,13
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1993,32.1,14.2
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1994,39,22
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1995,39,25
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1996,43.4,24.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1997,38.1,24
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1998,36.7,24.7
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",1999,33.6,22.7
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2000,33.3,24
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2001,31.9,26.1
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2002,28.7,23.2
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2003,33,21
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2004,31.4,20.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2005,27.2,19.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2006,26.5,21.7
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2007,22.4,20.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2008,22.6,22.4
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2009,25.5,23.1
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2010,25.6,22
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2011,24.6,21.9
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2012,16.7,21
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2013,16.1,21.3
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2014,22.3,26.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2015,18.2,26.6
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2016,16.1,21.3
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2017,15.7,24
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2018,16.4,19.5
"NC","Wanchese-Stumpy Point","Wanchese-Stumpy Point, NC",2019,17.5,21.8
"NH","Newington","Newington, NH",2012,4.7,11.9
"NH","Newington","Newington, NH",2013,4.1,11.6
"NH","Newington","Newington, NH",2014,3.9,14.1
"NH","Newington","Newington, NH",2015,3.2,17.1
"NH","Newington","Newington, NH",2016,3.9,21.7
"NH","Newington","Newington, NH",2017,4.1,24.8
"NH","Newington","Newington, NH",2018,4.2,26.5
"NH","Newington","Newington, NH",2019,4.3,26.6
"NH","Portsmouth","Portsmouth, NH",2015,5.9,7
"NH","Portsmouth","Portsmouth, NH",2016,2,7.1
"NH","Portsmouth","Portsmouth, NH",2017,4.6,6.9
"NH","Portsmouth","Portsmouth, NH",2018,3.7,7.6
"NH","Portsmouth","Portsmouth, NH",2019,4,7.3
"NJ","Atlantic City","Atlantic City, NJ",1981,18,7.9
"NJ","Atlantic City","Atlantic City, NJ",1982,19.1,8.8
"NJ","Atlantic City","Atlantic City, NJ",1983,18.1,7.6
"NJ","Atlantic City","Atlantic City, NJ",1984,28.8,14.4
"NJ","Atlantic City","Atlantic City, NJ",1985,22.7,12.3
"NJ","Atlantic City","Atlantic City, NJ",1986,22,12.7
"NJ","Atlantic City","Atlantic City, NJ",1987,25,11.4
"NJ","Atlantic City","Atlantic City, NJ",1988,27.7,12.6
"NJ","Atlantic City","Atlantic City, NJ",1989,33.9,15.5
"NJ","Atlantic City","Atlantic City, NJ",1990,39.2,17.8
"NJ","Atlantic City","Atlantic City, NJ",1991,39.2,17.8
"NJ","Atlantic City","Atlantic City, NJ",1992,43.6,20.4
"NJ","Atlantic City","Atlantic City, NJ",1993,41.6,17.8
"NJ","Atlantic City","Atlantic City, NJ",1994,42.8,20.9
"NJ","Atlantic City","Atlantic City, NJ",1995,42.3,22.2
"NJ","Atlantic City","Atlantic City, NJ",1996,40.9,21.6
"NJ","Atlantic City","Atlantic City, NJ",1997,39,20.8
"NJ","Atlantic City","Atlantic City, NJ",1998,37.3,17.8
"NJ","Atlantic City","Atlantic City, NJ",1999,41.2,20
"NJ","Atlantic City","Atlantic City, NJ",2000,50.4,26.1
"NJ","Atlantic City","Atlantic City, NJ",2001,45.5,25.2
"NJ","Atlantic City","Atlantic City, NJ",2002,41.2,22.4
"NJ","Atlantic City","Atlantic City, NJ",2003,38.1,20.8
"NJ","Atlantic City","Atlantic City, NJ",2004,33.2,17.7
"NJ","Atlantic City","Atlantic City, NJ",2005,31.8,18.5
"NJ","Atlantic City","Atlantic City, NJ",2006,36.8,24.2
"NJ","Atlantic City","Atlantic City, NJ",2007,40.7,27.5
"NJ","Atlantic City","Atlantic City, NJ",2008,35.3,24.1
"NJ","Atlantic City","Atlantic City, NJ",2009,33,22.2
"NJ","Atlantic City","Atlantic City, NJ",2010,24.2,17.3
"NJ","Atlantic City","Atlantic City, NJ",2011,22.7,17.3
"NJ","Atlantic City","Atlantic City, NJ",2012,27.5,21.7
"NJ","Atlantic City","Atlantic City, NJ",2013,27.3,21.4
"NJ","Atlantic City","Atlantic City, NJ",2014,29.9,22.1
"NJ","Atlantic City","Atlantic City, NJ",2015,25.9,19.6
"NJ","Atlantic City","Atlantic City, NJ",2016,24.3,19.7
"NJ","Atlantic City","Atlantic City, NJ",2017,24.7,18.6
"NJ","Atlantic City","Atlantic City, NJ",2018,24.8,18.2
"NJ","Atlantic City","Atlantic City, NJ",2019,23.5,17.2
"NJ","Barnegat Light","Barnegat Light, NJ",1988,4.1,7.7
"NJ","Barnegat Light","Barnegat Light, NJ",1989,3.6,7.3
"NJ","Barnegat Light","Barnegat Light, NJ",1990,3.9,8.1
"NJ","Barnegat Light","Barnegat Light, NJ",2014,0,0.2
"NJ","Barnegat Light","Barnegat Light, NJ",2015,0,0.3
"NJ","Belford","Belford, NJ",1986,5.8,2
"NJ","Belford","Belford, NJ",1987,6.3,2.9
"NJ","Belford","Belford, NJ",1988,5.6,2.6
"NJ","Belford","Belford, NJ",1989,7.3,2.6
"NJ","Belford","Belford, NJ",1990,8.2,3.1
"NJ","Belford","Belford, NJ",1991,7.8,3.4
"NJ","Belford","Belford, NJ",1992,18.5,5
"NJ","Belford","Belford, NJ",1993,19.9,6.5
"NJ","Belford","Belford, NJ",1994,18.3,6.9
"NJ","Belford","Belford, NJ",1995,13.6,4.5
"NJ","Belford","Belford, NJ",1996,11.9,2.9
"NJ","Belford","Belford, NJ",1997,9.9,2.5
"NJ","Belford","Belford, NJ",1998,7.7,2.9
"NJ","Belford","Belford, NJ",1999,6.4,3
"NJ","Belford","Belford, NJ",2000,3.9,2.6
"NJ","Belford","Belford, NJ",2001,3.8,2.4
"NJ","Belford","Belford, NJ",2002,5,2.4
"NJ","Belford","Belford, NJ",2003,2.7,2.2
"NJ","Belford","Belford, NJ",2013,2.1,1.8
"NJ","Belford","Belford, NJ",2014,7,2.8
"NJ","Belford","Belford, NJ",2015,4.9,1.9
"NJ","Belford","Belford, NJ",2016,2.5,3
"NJ","Belford","Belford, NJ",2017,5.1,2.7
"NJ","Belford","Belford, NJ",2018,4.9,1.9
"NJ","Belford","Belford, NJ",2019,4.3,2
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1981,42,20.5
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1982,45.2,18.1
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1983,43.1,25
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1984,52.9,28.1
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1985,48.8,25.3
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1986,56.7,28.5
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1987,56.8,30.5
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1988,48,28.4
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1989,54.1,30.8
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1990,69.4,34.5
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1991,93.5,40.1
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1992,94.5,34.9
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1993,95.5,36.2
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1994,85.4,33.8
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1995,75.2,30.5
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1996,82.6,30.9
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1997,71,29.6
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1998,93.9,29.3
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",1999,64,26.6
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2000,58.9,28.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2001,66.4,33
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2002,60.1,35.3
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2003,74.1,42.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2004,98.1,68.2
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2005,74.6,68.4
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2006,66.3,37.6
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2007,68.4,57.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2008,82.9,73.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2009,63.9,73.4
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2010,43.1,81
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2011,39.5,102.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2012,27.8,71.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2013,20.4,35.3
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2014,49.9,59
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2015,77.2,71.6
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2016,46.6,84.7
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2017,101.6,81
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2018,101.2,66.3
"NJ","Cape May-Wildwood","Cape May-Wildwood, NJ",2019,94.5,90
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1991,4.9,10.2
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1992,4.8,9.2
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1993,4.9,9.1
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1994,4.9,9.5
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1995,7.1,9.7
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1996,9.9,9.1
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1997,9.9,10.3
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1998,12.6,10.2
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",1999,9.8,12.1
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2000,9.1,14.6
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2001,10.4,14.4
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2002,8.8,14.6
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2003,9.7,16.4
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2004,8.6,20.6
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2005,7.6,26.7
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2006,7.8,24.5
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2007,7.9,23.1
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2008,7.2,22.9
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2009,8.1,21.7
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2010,8.5,25.8
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2011,8.9,33.8
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2012,7.7,30
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2013,8.6,25.3
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2014,7.1,25.4
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2015,6.3,25.4
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2016,7.2,26.9
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2017,7.6,24.7
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2018,6.3,24.3
"NJ","Long Beach-Barnegat","Long Beach-Barnegat, NJ",2019,7,24.9
"NJ","Point Pleasant","Point Pleasant, NJ",1981,10,4.7
"NJ","Point Pleasant","Point Pleasant, NJ",1982,10.5,4.6
"NJ","Point Pleasant","Point Pleasant, NJ",1983,11.5,6.2
"NJ","Point Pleasant","Point Pleasant, NJ",1984,13.3,5.5
"NJ","Point Pleasant","Point Pleasant, NJ",1985,18.4,6.5
"NJ","Point Pleasant","Point Pleasant, NJ",1986,15.1,6.2
"NJ","Point Pleasant","Point Pleasant, NJ",1987,15.2,6.7
"NJ","Point Pleasant","Point Pleasant, NJ",1988,17.3,7.4
"NJ","Point Pleasant","Point Pleasant, NJ",1989,19.2,8.4
"NJ","Point Pleasant","Point Pleasant, NJ",1990,18.4,9.6
"NJ","Point Pleasant","Point Pleasant, NJ",1991,20.8,12
"NJ","Point Pleasant","Point Pleasant, NJ",1992,30,14.4
"NJ","Point Pleasant","Point Pleasant, NJ",1993,21.9,12.2
"NJ","Point Pleasant","Point Pleasant, NJ",1994,37,15.3
"NJ","Point Pleasant","Point Pleasant, NJ",1995,22.7,11.8
"NJ","Point Pleasant","Point Pleasant, NJ",1996,22.1,13.1
"NJ","Point Pleasant","Point Pleasant, NJ",1997,32.4,16.8
"NJ","Point Pleasant","Point Pleasant, NJ",1998,32.9,16.7
"NJ","Point Pleasant","Point Pleasant, NJ",1999,33.4,17.2
"NJ","Point Pleasant","Point Pleasant, NJ",2000,38.2,17.8
"NJ","Point Pleasant","Point Pleasant, NJ",2001,32.2,18.7
"NJ","Point Pleasant","Point Pleasant, NJ",2002,34.7,19.7
"NJ","Point Pleasant","Point Pleasant, NJ",2003,37.5,22.8
"NJ","Point Pleasant","Point Pleasant, NJ",2004,33.4,19.2
"NJ","Point Pleasant","Point Pleasant, NJ",2005,24.8,21.7
"NJ","Point Pleasant","Point Pleasant, NJ",2006,25.8,22.6
"NJ","Point Pleasant","Point Pleasant, NJ",2007,23.4,22.6
"NJ","Point Pleasant","Point Pleasant, NJ",2008,23.4,22.1
"NJ","Point Pleasant","Point Pleasant, NJ",2009,18.4,20.2
"NJ","Point Pleasant","Point Pleasant, NJ",2010,20.9,22.8
"NJ","Point Pleasant","Point Pleasant, NJ",2011,15.3,26.8
"NJ","Point Pleasant","Point Pleasant, NJ",2012,19.1,28.2
"NJ","Point Pleasant","Point Pleasant, NJ",2013,15.4,23.1
"NJ","Point Pleasant","Point Pleasant, NJ",2014,24.2,25.8
"NJ","Point Pleasant","Point Pleasant, NJ",2015,24.4,28.2
"NJ","Point Pleasant","Point Pleasant, NJ",2016,26.3,32.1
"NJ","Point Pleasant","Point Pleasant, NJ",2017,37.5,35.3
"NJ","Point Pleasant","Point Pleasant, NJ",2018,43.3,32.4
"NJ","Point Pleasant","Point Pleasant, NJ",2019,37.3,35.4
"NY","Greenport","Greenport, NY",1983,8.4,7.7
"NY","Greenport","Greenport, NY",1984,4.9,6.2
"NY","Greenport","Greenport, NY",1986,4.5,3.7
"NY","Greenport","Greenport, NY",1987,2.3,2.6
"NY","Greenport","Greenport, NY",1988,2.5,1.7
"NY","Greenport","Greenport, NY",1989,1.6,1.3
"NY","Greenport","Greenport, NY",1990,1.5,1.5
"NY","Greenport","Greenport, NY",1991,1.3,1.3
"NY","Greenport","Greenport, NY",1992,4.6,3.8
"NY","Greenport","Greenport, NY",1993,4.3,2.7
